Historia,Titulo Historia,Data-Lake,Chave,Titulo,Status,Data Criacao,Data Atualizacao,Quantidade Subtarefas,Categoria_Analise,Data Inicio Esperada,Data Fim Esperada
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2286,6.7 tb_cliente_nota_fiscal,Canceled,2025-08-12T15:14:32.032-0300,2025-12-11T12:59:24.571-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2285,6.6 tb_dgr_ordem_servico_peca,Canceled,2025-08-12T15:14:26.718-0300,2025-12-11T12:59:29.581-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2284,6.5 tb_dgr_ordem_servico_nota_fiscal_servico,Canceled,2025-08-12T15:14:20.940-0300,2025-12-11T12:59:45.640-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2283,6.4 tb_dgr_ordem_servico_nota_fiscal_peca,Canceled,2025-08-12T15:14:14.846-0300,2025-12-11T12:59:40.648-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2282,6.3 tb_dgr_ordem_servico_mao_obra,Canceled,2025-08-12T15:14:07.851-0300,2025-12-11T12:58:40.189-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2281,6.2 tb_dgr_ordem_servico,Canceled,2025-08-12T15:14:01.254-0300,2025-12-11T12:58:46.684-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2280,6.1 vw_cliente_nota_fiscal,Canceled,2025-08-12T15:13:52.428-0300,2025-12-11T12:58:51.722-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2267,5.3 tb_sap_mara_psa,Done,2025-08-11T11:59:21.318-0300,2025-12-11T09:15:36.053-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2266,5.2 tb_material_psa,Done,2025-08-11T11:59:15.909-0300,2025-12-11T09:15:30.754-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2265,5.1 vw_material_psa,Done,2025-08-11T11:59:09.174-0300,2025-12-11T09:15:25.161-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2264,4.8 tb_ordem_servico_2,Done,2025-08-11T11:58:11.121-0300,2025-12-12T09:19:17.164-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2263,3.8 tb_ordem_servico_2,Done,2025-08-11T11:58:07.730-0300,2025-12-08T19:00:53.462-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2262,4.7 vw_ordem_servico_2,Done,2025-08-11T11:57:59.245-0300,2025-12-12T09:19:12.498-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2261,3.7 vw_ordem_servico_2,Done,2025-08-11T11:57:53.809-0300,2025-12-08T19:00:48.154-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2260,4.6 tb_intos2_tarefa,Done,2025-08-11T11:57:47.045-0300,2025-12-12T09:19:07.178-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2259,3.6 tb_intos2_tarefa,Done,2025-08-11T11:57:44.445-0300,2025-12-08T19:00:44.795-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2258,4.5 tb_intos2_solicitacoes,Done,2025-08-11T11:57:02.241-0300,2025-12-12T09:19:03.283-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2257,3.5 tb_intos2_solicitacoes,Done,2025-08-11T11:56:58.960-0300,2025-12-08T19:00:40.702-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2256,4.4 tb_intos2_servicos,Done,2025-08-11T11:56:51.242-0300,2025-12-12T09:18:59.213-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2255,3.4 tb_intos2_servicos,Done,2025-08-11T11:56:46.478-0300,2025-12-08T19:00:36.246-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2254,4.3 tb_intos2_pecas,Done,2025-08-11T11:56:31.191-0300,2025-12-12T09:18:54.798-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2253,3.3 tb_intos2_pecas,Done,2025-08-11T11:56:27.822-0300,2025-12-08T19:00:31.809-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2252,4.2 tb_intos2_outros_servicos,Done,2025-08-11T11:56:05.879-0300,2025-12-12T09:18:49.688-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2251,3.2 tb_intos2_outros_servicos,Done,2025-08-11T11:56:00.938-0300,2025-12-08T19:00:27.610-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2250,4.1 tb_intos2_ordem_servico,Done,2025-08-11T11:55:46.834-0300,2025-12-12T09:18:45.714-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2249,3.1 tb_intos2_ordem_servico,Done,2025-08-11T11:55:38.763-0300,2025-12-08T19:00:22.215-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2248,2.5 tb_ficha_acompanhamento,Done,2025-08-11T11:54:29.986-0300,2025-12-12T13:30:48.611-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2247,2.4 vw_ficha_acompanhamento,Done,2025-08-11T11:54:23.497-0300,2025-12-12T13:30:39.955-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2246,2.3 tb_intos2_resultado_diagnostico,Done,2025-08-11T11:54:16.490-0300,2025-12-12T09:15:39.590-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2245,2.2 tb_intos2_observacoes_servico,Done,2025-08-11T11:54:09.639-0300,2025-12-12T09:15:35.417-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2244,2.1 tb_intos2_ficha_acompanhamento,Done,2025-08-11T11:54:02.770-0300,2025-12-12T09:15:30.974-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2238,1.15 tb_ordem_servico_peca,Done,2025-08-08T10:58:00.765-0300,2025-12-02T17:05:23.827-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2237,1.14 tb_ordem_servico_nota_fiscal_servico,Done,2025-08-08T10:57:55.027-0300,2025-12-02T17:05:25.533-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2236,1.13 tb_ordem_servico_nota_fiscal_peca,Done,2025-08-08T10:57:49.762-0300,2025-12-02T17:05:27.209-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2235,1.12 tb_ordem_servico_mao_obra,Done,2025-08-08T10:57:43.586-0300,2025-12-02T17:05:29.035-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2234,1.11 tb_ordem_servico,Done,2025-08-08T10:57:38.672-0300,2025-12-02T17:05:31.139-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2233,1.10 vw_ordem_servico_peca,Done,2025-08-08T10:57:33.668-0300,2025-12-12T18:07:22.479-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2232,1.9 vw_ordem_servico_nota_fiscal_servico,Done,2025-08-08T10:57:26.965-0300,2025-12-12T18:07:25.614-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2231,1.8 vw_ordem_servico_nota_fiscal_peca,Done,2025-08-08T10:57:19.445-0300,2025-12-12T18:07:29.639-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2230,1.7 vw_ordem_servico_mao_obra,Done,2025-08-08T10:57:11.964-0300,2025-12-12T18:07:32.755-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2229,1.6 vw_ordem_servico,Done,2025-08-08T10:57:06.862-0300,2025-12-12T18:07:56.848-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2228,1.5 tb_stg_ordem_servico_peca,Done,2025-08-08T10:57:01.752-0300,2025-12-12T18:07:53.360-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2227,1.4 tb_stg_ordem_servico_nota_fiscal_servico,Done,2025-08-08T10:56:56.724-0300,2025-12-12T18:07:49.953-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2226,1.3 tb_stg_ordem_servico_nota_fiscal_peca,Done,2025-08-08T10:56:51.488-0300,2025-12-12T18:07:46.582-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2225,1.2 tb_stg_ordem_servico_mao_obra ,Done,2025-08-08T10:52:56.659-0300,2025-12-12T18:07:42.979-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-2224,1.1 tb_stg_ordem_servico ,Done,2025-08-08T10:52:50.692-0300,2025-12-12T18:07:39.898-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1174,[Brain] - Nota Fiscal,Brain,TOAWS-2181,Homologação - 18/11/25:[1] data-lake-brain-carga-dgr-nfe-servicos,Done,2025-08-06T11:37:53.335-0300,2026-02-06T17:02:24.895-0300,0,Desenvolvimento/Outros,2025-10-06,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-1359,[7] data-lake-brain-carga_ordem_venda_s721 - sem staging,Done,2025-07-15T17:11:49.015-0300,2026-01-27T11:39:15.153-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-1358,[6] data-lake-brain-carga_ordem_servico_1 - sem staging,Canceled,2025-07-15T17:11:44.290-0300,2025-12-11T12:59:34.795-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-1356,[5] data-lake-brain-carga-pecas-psa - Sem stagings.,Done,2025-07-15T17:11:39.899-0300,2025-12-11T09:15:19.539-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-1355,[4] data-lake-brain-carga-os-ordem-servico-2-horario - Sem stagings.,Done,2025-07-15T17:11:35.288-0300,2025-12-12T09:18:41.398-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-1354,[3] data-lake-brain-carga-os-ordem-servico-2 - Sem stagings.,Done,2025-07-15T17:11:30.788-0300,2025-12-08T19:00:15.022-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-1353,[2] data-lake-brain-carga-os-ficha-acompanhamento - Sem stagings.,Done,2025-07-15T17:11:26.430-0300,2025-12-12T09:15:27.592-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1175,[Brain] Ordem Serviço,Brain,TOAWS-1352,[1] data-lake-brain-carga-ordem-servico - Sem stagings.,Done,2025-07-15T17:11:21.406-0300,2025-12-12T18:07:36.471-0300,0,Desenvolvimento/Outros,2025-11-17,2026-02-06
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5885,[Storybug] dbt_rsa_cmn--carga_mvp_sap_contole_carga_elita - Divergencias de volumetria Snowflake / Arquivo lakehouseout,Done,2026-03-11T11:29:56.190-0300,2026-03-19T09:10:27.262-0300,0,Story Bug,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5884,[Storybug] dbt_rsa_cmn--carga_mvp_sap_contrato_ccdb_validation - Divergencias de volumetria Snowflake / Arquivo lakehouseout,Done,2026-03-11T11:22:43.245-0300,2026-03-19T09:10:35.557-0300,0,Story Bug,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5883,[Storybug] dbt_rsa_cmn--carga_mvp_sap_contrato_esigi_validation - Divergencias de volumetria Snowflake / Arquivo lakehouseout,Done,2026-03-11T11:18:14.900-0300,2026-03-19T09:10:18.233-0300,0,Story Bug,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5871,[Storybug] dbt_rsa_cmn--carga_mvp_sap_contrato_ccdb_validation,Done,2026-03-06T16:16:52.801-0300,2026-03-19T09:11:04.638-0300,0,Story Bug,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5870,[Storybug] dbt_rsa_cmn--carga_mvp_sap_controle_carga_elita,Done,2026-03-06T16:12:04.746-0300,2026-03-19T09:11:32.414-0300,0,Story Bug,2026-01-12,2026-02-20
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-5869,[Storybug] data-lake-brain-carga_exportacao_vme - tb_concessionaria_rol,Done,2026-03-06T16:08:57.186-0300,2026-03-12T11:46:23.632-0300,0,Story Bug,2025-11-03,2026-02-06
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-5867,[StoryBug] Ordem das colunas AWS igual ao GCP - DB_TL_CMN_S.TL_DIMENSAOCORPORATIVA.TB_WHOLESALES_NAFTA_ROL,Done,2026-03-06T12:47:07.225-0300,2026-03-11T11:17:08.130-0300,0,Story Bug,2025-11-03,2026-02-06
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-5866,[StoryBug] Ordem das colunas igual,Canceled,2026-03-06T12:46:40.047-0300,2026-03-06T12:47:24.903-0300,0,Story Bug,2025-11-03,2026-02-06
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5865,[Storybug] - Erro de execução da dag dbt_rsa_cmn--carga_mvp_sap_contrato_esigi_validation,Done,2026-03-06T09:01:36.383-0300,2026-03-19T09:11:18.738-0300,0,Story Bug,2026-01-12,2026-02-20
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-5842,[StoryBug] Campos de valores (numéricos) com valores diferentes - DB_TL_SCM.TL_KTV.TB_WHOLESALES_NAFTA_ROL e   DB_BL_SCM_S.BL_ANALYTICS_KTV.VW_WHOLESALES_NAFTA_ROL. Vide anexo - ,Done,2026-03-02T18:34:22.088-0300,2026-03-04T14:53:45.690-0300,0,Story Bug,2025-11-03,2026-02-06
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-5838,[StoryBug] Dag com erro:  elt_rsa_cmn--exportacao_wholesales_nafta_rol,Done,2026-02-27T08:42:56.726-0300,2026-03-09T12:02:56.929-0300,0,Story Bug,2025-11-03,2026-02-06
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-5816,[Storybug] - Erro na dag oracle_snowflake_carga_exportacao_vme,Done,2026-02-23T16:43:01.540-0300,2026-02-25T09:40:27.243-0300,0,Story Bug,2025-11-03,2026-02-06
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-5770,[Story Bugs] [2] data-lake-brain-carga_exportacao_vme - Ausências de informações e colunas nulas,Done,2026-02-12T16:28:41.497-0300,2026-02-24T11:11:13.551-0300,0,Story Bug,2025-11-03,2026-02-06
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5724,1.5 Validação update elita,Done,2026-02-06T18:03:15.788-0300,2026-02-16T09:29:15.622-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5723,1.4 Validação update sebiel,Done,2026-02-06T18:01:45.414-0300,2026-02-16T09:29:13.331-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5722,1.3 Validação update mondial,Done,2026-02-06T18:01:21.448-0300,2026-02-16T09:29:11.337-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5721,1.2 Validação update esigi,Done,2026-02-06T18:01:07.254-0300,2026-02-16T09:29:09.499-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5720,4.5 tb_mvp_controle_carga-fn_bgq_gcs_integracao_mvp_elita_fcatr,Done,2026-02-06T18:00:50.078-0300,2026-02-16T09:26:27.199-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5719,4.4 tb_mvp_controle_carga-fn_bgq_gcs_integracao_mvp_elita_fcarr,Done,2026-02-06T17:59:52.507-0300,2026-02-16T09:26:24.355-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5718,4.3 tb_mvp_controle_carga-fn_bgq_gcs_integracao_mvp_elita_fcalp,Done,2026-02-06T17:59:30.611-0300,2026-02-16T09:26:21.547-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5717,4.2 tb_mvp_controle_carga - fn_bgq_gcs_integracao_mvp_elita_fcajr,Done,2026-02-06T17:58:50.165-0300,2026-02-16T09:26:19.003-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5716,[4] data-lake-brain-carga_mvp_sap_contrato_elita,Done,2026-02-06T17:58:40.155-0300,2026-02-16T09:26:37.214-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5713,1.1 data-lake-brain-carga_mvp_sap_contrato(gcp_fn_merge_update_mvp_contrato_elita),Done,2026-02-06T17:31:27.342-0300,2026-02-16T09:29:06.603-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5643,9 [Preparo PRD] Validação do Processo em PRD. (Responsável: Stellantis-Quem homologou / Apoio: DEV que desenvolveu / Quem desenvolveu).Adicionar evidência na história que o processo Rodou.,OPEN,2026-01-20T11:52:54.820-0300,2026-01-20T11:52:55.003-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-5633,9 [Preparo PRD] Validação do Processo em PRD. (Responsável: Stellantis-Quem homologou / Apoio: DEV que desenvolveu / Quem desenvolveu).Adicionar evidência na história que o processo Rodou.,OPEN,2026-01-20T10:00:22.323-0300,2026-02-16T11:26:43.661-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5021,8 [Preparo Ambiente]Analisar no Power BI as tabelas a serem comparadas (BIG QUERY X SNOWFLAKE) (Responsavel: ONGOING),OPEN,2025-12-17T10:56:03.699-0300,2025-12-17T10:56:03.833-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5020,7 [Preparo Ambiente]Cópiar tabelas (Responsavel: STELLANTIS/Apoio: DEV),OPEN,2025-12-17T10:56:02.078-0300,2025-12-17T10:56:02.197-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5019,6 [Preparo Ambiente]Executar processo em PROD (Responsavel: DEVOPS/ Apoio: DEV),OPEN,2025-12-17T10:56:00.721-0300,2026-02-24T09:40:59.334-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5018,"5 [Preparo Ambiente]Listar Processos Fora do Framework (Lambda, Glue, Kafka, Snowflake, Airflow) (Responsavel: DEV/Apoio: DEVOPS)",OPEN,2025-12-17T10:55:59.393-0300,2026-02-24T09:40:43.116-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5017,4 [Preparo Ambiente]Incrementar no Power BI as tabelas a serem comparadas (BIG QUERY X SNOWFLAKE) (Responsavel: ONGOING),OPEN,2025-12-17T10:55:57.907-0300,2025-12-17T10:55:58.055-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5016,3 [Preparo Ambiente]Garantir chegada e acessos das interfaces em produção (Responsavel: STELLANTIS),OPEN,2025-12-17T10:55:56.502-0300,2025-12-17T10:55:56.601-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5015,2 [Preparo Ambiente]Estruturar a Entrada do Lakehousein ou Lakehouseout garantindo a execução correta do processo em PROD (Responsavel: STELLANTIS/ Apoio: DEV),OPEN,2025-12-17T10:55:55.075-0300,2025-12-17T10:55:55.198-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1173,[Brain] - MVP,Brain,TOAWS-5014,1 [Preparo Ambiente] Verificar Execução Baseada em Eventos e Stagings que executam em outras DAGs (Responsavel: STELLANTIS/ Apoio: DEV),OPEN,2025-12-17T10:55:53.026-0300,2025-12-17T10:55:53.320-0300,0,Desenvolvimento/Outros,2026-01-12,2026-02-20
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-4221,8 [Preparo Ambiente]Analisar no Power BI as tabelas a serem comparadas (BIG QUERY X SNOWFLAKE) (Responsavel: ONGOING);,OPEN,2025-11-28T10:41:30.948-0300,2025-12-04T14:40:24.574-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-4220,7 [Preparo Ambiente]Cópiar tabelas (Responsavel: STELLANTIS/Apoio: DEV),OPEN,2025-11-28T10:41:29.505-0300,2026-02-16T11:26:49.818-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-4219,6 [Preparo Ambiente]Executar processo em PROD (Responsavel: DEVOPS/ Apoio: DEV),In Progress,2025-11-28T10:41:27.715-0300,2026-03-16T09:22:19.077-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-4218,"5 [Preparo Ambiente]Listar Processos Fora do Framework (Lambda, Glue, Kafka, Snowflake, Airflow) (Responsavel: DEV/Apoio: DEVOPS)",In Progress,2025-11-28T10:41:26.253-0300,2026-03-16T09:22:10.144-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-4217,4 [Preparo Ambiente]Incrementar no Power BI as tabelas a serem comparadas (BIG QUERY X SNOWFLAKE) (Responsavel: ONGOING),OPEN,2025-11-28T10:41:24.780-0300,2026-02-25T09:26:23.523-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-4216,3 [Preparo Ambiente]Garantir chegada e acessos das interfaces em produção (Responsavel: STELLANTIS),OPEN,2025-11-28T10:41:23.282-0300,2026-02-16T11:25:51.320-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-4215,2 [Preparo Ambiente]Estruturar a Entrada do Lakehousein ou Lakehouseout garantindo a execução correta do processo em PROD (Responsavel: STELLANTIS/ Apoio: DEV),OPEN,2025-11-28T10:41:21.768-0300,2026-02-16T11:25:37.804-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-4214,1 [Preparo Ambiente] Verificar Execução Baseada em Eventos e Stagings que executam em outras DAGs (Responsavel: STELLANTIS/ Apoio: DEV),OPEN,2025-11-28T10:41:20.076-0300,2026-03-16T09:22:21.984-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-4212,Runbook,In Progress,2025-11-28T09:29:24.286-0300,2026-03-16T08:44:47.700-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1169,[Brain] - Exportação,Brain,TOAWS-4211,Copia da tabela: tb_vme_importador,Done,2025-11-27T17:08:09.176-0300,2025-11-28T15:39:59.084-0300,0,Desenvolvimento/Outros,2025-11-03,2026-02-06
TOAWS-1170,[Brain] - Fatura PSA,Brain,TOAWS-2927,8 [Preparo Ambiente]Analisar no Power BI as tabelas a serem comparadas (BIG QUERY X SNOWFLAKE) (Responsavel: ONGOING)Deploy da história em PRD;,Done,2025-10-23T16:14:48.858-0300,2025-11-05T11:05:11.855-0300,0,Desenvolvimento/Outros,2025-09-22,2025-10-31
TOAWS-1170,[Brain] - Fatura PSA,Brain,TOAWS-2926,7 [Preparo Ambiente]Cópiar tabelas (Responsavel: STELLANTIS/Apoio: DEV),Done,2025-10-23T16:14:40.769-0300,2025-11-05T11:05:02.227-0300,0,Desenvolvimento/Outros,2025-09-22,2025-10-31
